,Unnamed: 0,OBJECTID,TAG,TENSION_NO,POTENCIA_I,POTENCIA_E,x,y,geometry,Ingreso
675,675,982.0,SB,220.0,240.0,,-75.97173681661033,-12.838342935748942,POINT (-75.97173681661033 -12.838342935748942),162141
676,676,983.0,SB,220.0,240.0,,-80.52919519529557,-4.681149846650801,POINT (-80.52919519529557 -4.681149846650801),198540
677,677,984.0,SB,220.0,240.0,,-80.52067846680791,-4.687965750910636,POINT (-80.52067846680791 -4.687965750910636),131257
678,678,985.0,SB,220.0,240.0,,-80.52855460920563,-4.68321302639652,POINT (-80.52855460920563 -4.68321302639652),173171
679,679,986.0,SB,220.0,240.0,,-80.51789510527603,-4.692730915990662,POINT (-80.51789510527603 -4.692730915990662),207364
680,680,987.0,SB,220.0,240.0,,-80.52682808960977,-4.675528331747648,POINT (-80.52682808960977 -4.675528331747648),116918
681,681,988.0,SB,220.0,240.0,,-74.6427182747056,-12.341104252815908,POINT (-74.6427182747056 -12.341104252815908),163244
682,682,989.0,SB,220.0,240.0,,-74.63944445596336,-12.35615667099083,POINT (-74.63944445596336 -12.35615667099083),121330
683,683,990.0,SB,220.0,240.0,,-74.64578532347258,-12.340478809894035,POINT (-74.64578532347258 -12.340478809894035),142287
684,684,991.0,SB,220.0,240.0,,-74.63322712733354,-12.342949678432577,POINT (-74.63322712733354 -12.342949678432577),196334
685,685,992.0,SB,220.0,240.0,,-74.6434877048309,-12.358291321408334,POINT (-74.6434877048309 -12.358291321408334),197437
686,686,993.0,SB,220.0,240.0,,-75.47720829819055,-11.193193808713373,POINT (-75.47720829819055 -11.193193808713373),158832
687,687,994.0,SB,220.0,240.0,,-75.46707282614005,-11.200027490856703,POINT (-75.46707282614005 -11.200027490856703),150008
688,688,995.0,SB,220.0,240.0,,-75.48121055130413,-11.197584092345124,POINT (-75.48121055130413 -11.197584092345124),148905
689,689,996.0,SB,220.0,240.0,,-75.48353538444695,-11.190482024917625,POINT (-75.48353538444695 -11.190482024917625),145596
690,690,997.0,SB,220.0,240.0,,-75.47625715250321,-11.186587161101633,POINT (-75.47625715250321 -11.186587161101633),216188
691,691,998.0,SB,220.0,240.0,,-75.53887213056352,-10.74899418855274,POINT (-75.53887213056352 -10.74899418855274),205158
692,692,999.0,SB,220.0,240.0,,-75.53535317843364,-10.736186678268966,POINT (-75.53535317843364 -10.736186678268966),186407
693,693,1000.0,SB,220.0,240.0,,-75.53708080266553,-10.747322549414688,POINT (-75.53708080266553 -10.747322549414688),212879
694,694,1001.0,SB,220.0,240.0,,-75.5411353882461,-10.73312114709684,POINT (-75.5411353882461 -10.73312114709684),212879
695,695,1002.0,SB,220.0,240.0,,-75.54084744303151,-10.730703090281905,POINT (-75.54084744303151 -10.730703090281905),200746
696,696,1003.0,SB,220.0,240.0,,-75.63470104336395,-10.713085175955314,POINT (-75.63470104336395 -10.713085175955314),165450
697,697,1004.0,SB,220.0,240.0,,-75.6416267757444,-10.727342751505825,POINT (-75.6416267757444 -10.727342751505825),164347
698,698,1005.0,SB,220.0,240.0,,-75.63496521356825,-10.719536377383362,POINT (-75.63496521356825 -10.719536377383362),205158
699,699,1006.0,SB,220.0,240.0,,-75.63487693355574,-10.725351526387712,POINT (-75.63487693355574 -10.725351526387712),207364
700,700,1007.0,SB,220.0,240.0,,-75.64497379677107,-10.72965331738312,POINT (-75.64497379677107 -10.72965331738312),136772
701,701,1008.0,SB,220.0,240.0,,-76.47593626429527,-11.663710151139412,POINT (-76.47593626429527 -11.663710151139412),134566
702,702,1009.0,SB,220.0,240.0,,-76.48686438382008,-11.659086302933137,POINT (-76.48686438382008 -11.659086302933137),167656
703,703,1010.0,SB,220.0,240.0,,-76.48364048822452,-11.663364094956522,POINT (-76.48364048822452 -11.663364094956522),155523
704,704,1011.0,SB,220.0,240.0,,-76.47880637590538,-11.66276406171774,POINT (-76.47880637590538 -11.66276406171774),127948
705,705,1012.0,SB,220.0,240.0,,-76.47603334311735,-11.66580980120326,POINT (-76.47603334311735 -11.66580980120326),113609
706,706,1013.0,SB,220.0,240.0,,-79.88347827810699,-5.033987523660798,POINT (-79.88347827810699 -5.033987523660798),216188
707,707,1014.0,SB,220.0,240.0,,-79.87920723058313,-5.025415771791086,POINT (-79.87920723058313 -5.025415771791086),122433
708,708,1015.0,SB,220.0,240.0,,-79.88077046259149,-5.022379485526948,POINT (-79.88077046259149 -5.022379485526948),162141
709,709,1016.0,SB,220.0,240.0,,-79.87404289625609,-5.019855023027579,POINT (-79.87404289625609 -5.019855023027579),119124
710,710,1017.0,SB,220.0,240.0,,-79.87415818003619,-5.01720469284903,POINT (-79.87415818003619 -5.01720469284903),191922
711,711,1018.0,SB,220.0,240.0,,-77.84136322991816,-8.800225842884917,POINT (-77.84136322991816 -8.800225842884917),133463
712,712,1019.0,SB,220.0,240.0,,-77.84532298450736,-8.818372098730206,POINT (-77.84532298450736 -8.818372098730206),176480
713,713,1020.0,SB,220.0,240.0,,-77.84677481462009,-8.80352993166184,POINT (-77.84677481462009 -8.80352993166184),134566
714,714,1021.0,SB,220.0,240.0,,-77.85022511848861,-8.80455727992985,POINT (-77.85022511848861 -8.80455727992985),190819
715,715,1022.0,SB,220.0,240.0,,-77.8556093209785,-8.802803986276038,POINT (-77.8556093209785 -8.802803986276038),213982
716,716,1023.0,SB,220.0,240.0,,-75.55914226504936,-11.277492268816175,POINT (-75.55914226504936 -11.277492268816175),153317
717,717,1024.0,SB,220.0,240.0,,-75.56132004429229,-11.264100287965338,POINT (-75.56132004429229 -11.264100287965338),177583
718,718,1025.0,SB,220.0,240.0,,-75.55395726582212,-11.26862700186716,POINT (-75.55395726582212 -11.26862700186716),123536
719,719,1026.0,SB,220.0,240.0,,-75.54888397797556,-11.266740030481582,POINT (-75.54888397797556 -11.266740030481582),143390
720,720,1027.0,SB,220.0,240.0,,-75.54933972415206,-11.265785566931838,POINT (-75.54933972415206 -11.265785566931838),198540
721,721,1028.0,SB,220.0,240.0,,-71.48426127461227,-16.291138164490658,POINT (-71.48426127461227 -16.291138164490658),127948
722,722,1029.0,SB,220.0,240.0,,-71.47312589185626,-16.291952701554862,POINT (-71.47312589185626 -16.291952701554862),135669
723,723,1030.0,SB,220.0,240.0,,-71.4793587921497,-16.282917693520364,POINT (-71.4793587921497 -16.282917693520364),167656
724,724,1031.0,SB,220.0,240.0,,-71.48074836324713,-16.300550405818974,POINT (-71.48074836324713 -16.300550405818974),155523
725,725,1032.0,SB,220.0,240.0,,-71.46463183944542,-16.297757571702398,POINT (-71.46463183944542 -16.297757571702398),210673
726,726,1033.0,SB,220.0,240.0,,-79.20483357175442,-6.607888825920887,POINT (-79.20483357175442 -6.607888825920887),196334
727,727,1034.0,SB,220.0,240.0,,-79.21131580977891,-6.5996389797467785,POINT (-79.21131580977891 -6.5996389797467785),199643
728,728,1035.0,SB,220.0,240.0,,-79.20165828351632,-6.593484249013794,POINT (-79.20165828351632 -6.593484249013794),184201
729,729,1036.0,SB,220.0,240.0,,-79.20779102711376,-6.597833071358935,POINT (-79.20779102711376 -6.597833071358935),174274
730,730,1037.0,SB,220.0,240.0,,-79.20530610403915,-6.59568895145742,POINT (-79.20530610403915 -6.59568895145742),208467
731,731,1038.0,SB,220.0,240.0,,-76.82871470880036,-6.141368000789814,POINT (-76.82871470880036 -6.141368000789814),144493
732,732,1039.0,SB,220.0,240.0,,-76.8220895458894,-6.157220143186647,POINT (-76.8220895458894 -6.157220143186647),162141
733,733,1040.0,SB,220.0,240.0,,-76.82505340157319,-6.142028131363854,POINT (-76.82505340157319 -6.142028131363854),198540
734,734,1041.0,SB,220.0,240.0,,-76.81469129587008,-6.141728536753478,POINT (-76.81469129587008 -6.141728536753478),197437
735,735,1042.0,SB,220.0,240.0,,-76.81903449231784,-6.1550459223914205,POINT (-76.81903449231784 -6.1550459223914205),195231
736,736,1043.0,SB,220.0,240.0,,-71.27091979818366,-14.340336922329271,POINT (-71.27091979818366 -14.340336922329271),178686
737,737,1044.0,SB,220.0,240.0,,-71.2857247379229,-14.330180350767227,POINT (-71.2857247379229 -14.330180350767227),202952
738,738,1045.0,SB,220.0,240.0,,-71.28597152380627,-14.332752286400307,POINT (-71.28597152380627 -14.332752286400307),167656
739,739,1046.0,SB,220.0,240.0,,-71.28521768708934,-14.332386226235068,POINT (-71.28521768708934 -14.332386226235068),165450
740,740,1047.0,SB,220.0,240.0,,-71.28655957958263,-14.345624042812288,POINT (-71.28655957958263 -14.345624042812288),150008
741,741,1048.0,SB,220.0,240.0,,-71.72835357437806,-15.226001492449177,POINT (-71.72835357437806 -15.226001492449177),184201
742,742,1049.0,SB,220.0,240.0,,-71.71600420229916,-15.216833281099198,POINT (-71.71600420229916 -15.216833281099198),145596
743,743,1050.0,SB,220.0,240.0,,-71.71387306019548,-15.21478745537163,POINT (-71.71387306019548 -15.21478745537163),198540
744,744,1051.0,SB,220.0,240.0,,-71.730415398511,-15.23303408917811,POINT (-71.730415398511 -15.23303408917811),174274
745,745,1052.0,SB,220.0,240.0,,-71.71681469437875,-15.225292914656322,POINT (-71.71681469437875 -15.225292914656322),152214
746,746,1053.0,SB,220.0,240.0,,-75.91965499720553,-11.517943646061983,POINT (-75.91965499720553 -11.517943646061983),142287
747,747,1054.0,SB,220.0,240.0,,-75.9179610237689,-11.518291285259288,POINT (-75.9179610237689 -11.518291285259288),179789
748,748,1055.0,SB,220.0,240.0,,-75.91484959392467,-11.524347385857675,POINT (-75.91484959392467 -11.524347385857675),202952
749,749,1056.0,SB,220.0,240.0,,-75.92191579368685,-11.509887574590698,POINT (-75.92191579368685 -11.509887574590698),206261
750,750,1057.0,SB,220.0,240.0,,-75.91454157108498,-11.510971198881563,POINT (-75.91454157108498 -11.510971198881563),122433
751,751,1058.0,SB,220.0,240.0,,-78.84632302667127,-5.722612502505507,POINT (-78.84632302667127 -5.722612502505507),144493
752,752,1059.0,SB,220.0,240.0,,-78.82941097133,-5.709465637239224,POINT (-78.82941097133 -5.709465637239224),216188
753,753,1060.0,SB,220.0,240.0,,-78.83825288257478,-5.707721144119458,POINT (-78.83825288257478 -5.707721144119458),174274
754,754,1061.0,SB,220.0,240.0,,-78.84415616982362,-5.708224467630767,POINT (-78.84415616982362 -5.708224467630767),165450
755,755,1062.0,SB,220.0,240.0,,-78.84495294730729,-5.718292046968964,POINT (-78.84495294730729 -5.718292046968964),205158
756,756,1063.0,SB,220.0,240.0,,-77.35818762677448,-8.145401850175793,POINT (-77.35818762677448 -8.145401850175793),179789
757,757,1064.0,SB,220.0,240.0,,-77.36103092794664,-8.143435584761727,POINT (-77.36103092794664 -8.143435584761727),219497
758,758,1065.0,SB,220.0,240.0,,-77.37534204718256,-8.137853185016999,POINT (-77.37534204718256 -8.137853185016999),204055
759,759,1066.0,SB,220.0,240.0,,-77.35629930787529,-8.148101991479102,POINT (-77.35629930787529 -8.148101991479102),159935
760,760,1067.0,SB,220.0,240.0,,-77.3748349733711,-8.146602961523593,POINT (-77.3748349733711 -8.146602961523593),194128
761,761,1068.0,SB,220.0,240.0,,-74.12298205725985,-13.627740638775403,POINT (-74.12298205725985 -13.627740638775403),151111
762,762,1069.0,SB,220.0,240.0,,-74.12189157863972,-13.627515127871062,POINT (-74.12189157863972 -13.627515127871062),135669
763,763,1070.0,SB,220.0,240.0,,-74.13923935047538,-13.6329179146165,POINT (-74.13923935047538 -13.6329179146165),211776
764,764,1071.0,SB,220.0,240.0,,-74.12925872895276,-13.626109046426343,POINT (-74.12925872895276 -13.626109046426343),137875
765,765,1072.0,SB,220.0,240.0,,-74.1275259396112,-13.628316877619206,POINT (-74.1275259396112 -13.628316877619206),159935
766,766,1073.0,SB,220.0,240.0,,-72.55853352933688,-13.17603155500518,POINT (-72.55853352933688 -13.17603155500518),176480
767,767,1074.0,SB,220.0,240.0,,-72.56650669577265,-13.171197444483768,POINT (-72.56650669577265 -13.171197444483768),138978
768,768,1075.0,SB,220.0,240.0,,-72.55167488412165,-13.183347857961278,POINT (-72.55167488412165 -13.183347857961278),119124
769,769,1076.0,SB,220.0,240.0,,-72.55172780020817,-13.173939775569355,POINT (-72.55172780020817 -13.173939775569355),145596
770,770,1077.0,SB,220.0,240.0,,-72.55865826001587,-13.171092427413605,POINT (-72.55865826001587 -13.171092427413605),151111
771,771,1078.0,SB,220.0,240.0,,-72.11180469219673,-15.027961996977751,POINT (-72.11180469219673 -15.027961996977751),212879
772,772,1079.0,SB,220.0,240.0,,-72.12776087734414,-15.03042400932966,POINT (-72.12776087734414 -15.03042400932966),129051
773,773,1080.0,SB,220.0,240.0,,-72.11447628783806,-15.018231617596683,POINT (-72.11447628783806 -15.018231617596683),118021
774,774,1081.0,SB,220.0,240.0,,-72.11753771477292,-15.016384518315103,POINT (-72.11753771477292 -15.016384518315103),111403
775,775,1082.0,SB,220.0,240.0,,-72.11463267988822,-15.020985163051204,POINT (-72.11463267988822 -15.020985163051204),208467
776,776,1083.0,SB,220.0,240.0,,-78.44208979957565,-5.405919344994329,POINT (-78.44208979957565 -5.405919344994329),118021
777,777,1084.0,SB,220.0,240.0,,-78.45339606042496,-5.409248386475398,POINT (-78.45339606042496 -5.409248386475398),194128
778,778,1085.0,SB,220.0,240.0,,-78.44809054555998,-5.4161187280885335,POINT (-78.44809054555998 -5.4161187280885335),186407
779,779,1086.0,SB,220.0,240.0,,-78.43729103909314,-5.401055222007952,POINT (-78.43729103909314 -5.401055222007952),187510
780,780,1087.0,SB,220.0,240.0,,-78.44755693015271,-5.3970846880922325,POINT (-78.44755693015271 -5.3970846880922325),143390
781,781,1088.0,SB,220.0,240.0,,-77.50263323548342,-9.57608544129268,POINT (-77.50263323548342 -9.57608544129268),194128
782,782,1089.0,SB,220.0,240.0,,-77.51393140031325,-9.570693738903024,POINT (-77.51393140031325 -9.570693738903024),202952
783,783,1090.0,SB,220.0,240.0,,-77.49682432872474,-9.573104804386409,POINT (-77.49682432872474 -9.573104804386409),181995
784,784,1091.0,SB,220.0,240.0,,-77.49735930489709,-9.576737866183514,POINT (-77.49735930489709 -9.576737866183514),155523
785,785,1092.0,SB,220.0,240.0,,-77.50272451797456,-9.558455517047369,POINT (-77.50272451797456 -9.558455517047369),127948
786,786,1093.0,SB,220.0,240.0,,-77.44642144419299,-8.02097155124425,POINT (-77.44642144419299 -8.02097155124425),111403
787,787,1094.0,SB,220.0,240.0,,-77.433246287429,-8.0188801134924,POINT (-77.433246287429 -8.0188801134924),134566
788,788,1095.0,SB,220.0,240.0,,-77.44550630413214,-8.005302508482433,POINT (-77.44550630413214 -8.005302508482433),202952
789,789,1096.0,SB,220.0,240.0,,-77.43555924246715,-8.0155065570777,POINT (-77.43555924246715 -8.0155065570777),209570
790,790,1097.0,SB,220.0,240.0,,-77.43673888089279,-8.020571174240462,POINT (-77.43673888089279 -8.020571174240462),181995
791,791,1098.0,SB,220.0,240.0,,-78.80926770499414,-5.699106520322696,POINT (-78.80926770499414 -5.699106520322696),213982
792,792,1099.0,SB,220.0,240.0,,-78.80292185065431,-5.694868475369559,POINT (-78.80292185065431 -5.694868475369559),127948
793,793,1100.0,SB,220.0,240.0,,-78.80753613701931,-5.694786519007367,POINT (-78.80753613701931 -5.694786519007367),122433
794,794,1101.0,SB,220.0,240.0,,-78.79900478764732,-5.704552831648634,POINT (-78.79900478764732 -5.704552831648634),152214
795,795,1102.0,SB,220.0,240.0,,-78.81086118713823,-5.69563948589249,POINT (-78.81086118713823 -5.69563948589249),175377
796,796,1103.0,SB,220.0,240.0,,-74.22873036150405,-13.19832164322258,POINT (-74.22873036150405 -13.19832164322258),124639
797,797,1104.0,SB,220.0,240.0,,-74.21982972902754,-13.205627230150114,POINT (-74.21982972902754 -13.205627230150114),175377
798,798,1105.0,SB,220.0,240.0,,-74.23612657911178,-13.192646814149306,POINT (-74.23612657911178 -13.192646814149306),137875
799,799,1106.0,SB,220.0,240.0,,-74.22752908627724,-13.20664210397299,POINT (-74.22752908627724 -13.20664210397299),158832
800,800,1107.0,SB,220.0,240.0,,-74.23395048787354,-13.187471099615886,POINT (-74.23395048787354 -13.187471099615886),138978
801,801,1108.0,SB,220.0,240.0,,-71.81012906003924,-15.21844479983781,POINT (-71.81012906003924 -15.21844479983781),150008
802,802,1109.0,SB,220.0,240.0,,-71.79570320802347,-15.202026066434268,POINT (-71.79570320802347 -15.202026066434268),168759
803,803,1110.0,SB,220.0,240.0,,-71.79908460469767,-15.204210276762169,POINT (-71.79908460469767 -15.204210276762169),213982
804,804,1111.0,SB,220.0,240.0,,-71.81035928565375,-15.209538216708646,POINT (-71.81035928565375 -15.209538216708646),209570
805,805,1112.0,SB,220.0,240.0,,-71.80639592054683,-15.204034287760798,POINT (-71.80639592054683 -15.204034287760798),209570
806,806,1113.0,SB,220.0,240.0,,-70.46962361356336,-13.645471266137642,POINT (-70.46962361356336 -13.645471266137642),166553
807,807,1114.0,SB,220.0,240.0,,-70.45370834086935,-13.64447638898293,POINT (-70.45370834086935 -13.64447638898293),135669
808,808,1115.0,SB,220.0,240.0,,-70.46389177336205,-13.641361584855844,POINT (-70.46389177336205 -13.641361584855844),179789
809,809,1116.0,SB,220.0,240.0,,-70.4547934686786,-13.643817957527991,POINT (-70.4547934686786 -13.643817957527991),127948
810,810,1117.0,SB,220.0,240.0,,-70.45790566931068,-13.655314375301204,POINT (-70.45790566931068 -13.655314375301204),110300
811,811,1118.0,SB,220.0,240.0,,-71.80992823925001,-15.208122375733886,POINT (-71.80992823925001 -15.208122375733886),166553
812,812,1119.0,SB,220.0,240.0,,-71.79518886175634,-15.210146634916718,POINT (-71.79518886175634 -15.210146634916718),136772
813,813,1120.0,SB,220.0,240.0,,-71.8022008661567,-15.213360680351151,POINT (-71.8022008661567 -15.213360680351151),191922
814,814,1121.0,SB,220.0,240.0,,-71.81059937516451,-15.220121273888372,POINT (-71.81059937516451 -15.220121273888372),158832
815,815,1122.0,SB,220.0,240.0,,-71.8006021525276,-15.220277637299285,POINT (-71.8006021525276 -15.220277637299285),186407
816,816,1123.0,SB,220.0,240.0,,-72.70943774509472,-12.85745525021458,POINT (-72.70943774509472 -12.85745525021458),126845
817,817,1124.0,SB,220.0,240.0,,-72.70127934624215,-12.872105354300174,POINT (-72.70127934624215 -12.872105354300174),110300
818,818,1125.0,SB,220.0,240.0,,-72.70497859402863,-12.872972885563271,POINT (-72.70497859402863 -12.872972885563271),127948
819,819,1126.0,SB,220.0,240.0,,-72.70112790775856,-12.863319980070736,POINT (-72.70112790775856 -12.863319980070736),123536
820,820,1127.0,SB,220.0,240.0,,-72.70216770132116,-12.875987769496843,POINT (-72.70216770132116 -12.875987769496843),123536
821,821,1128.0,SB,220.0,240.0,,-72.54810091262067,-14.036950536801028,POINT (-72.54810091262067 -14.036950536801028),184201
822,822,1129.0,SB,220.0,240.0,,-72.56231193456028,-14.036345738919517,POINT (-72.56231193456028 -14.036345738919517),199643
823,823,1130.0,SB,220.0,240.0,,-72.56757407080362,-14.040116539468585,POINT (-72.56757407080362 -14.040116539468585),159935
824,824,1131.0,SB,220.0,240.0,,-72.55958527167742,-14.048901371184735,POINT (-72.55958527167742 -14.048901371184735),165450
825,825,1132.0,SB,220.0,240.0,,-72.55221328483651,-14.047029664354874,POINT (-72.55221328483651 -14.047029664354874),132360
826,826,1133.0,SB,220.0,240.0,,-72.61305477254399,-14.060671051272603,POINT (-72.61305477254399 -14.060671051272603),159935
827,827,1134.0,SB,220.0,240.0,,-72.63114303528624,-14.070160685090674,POINT (-72.63114303528624 -14.070160685090674),177583
828,828,1135.0,SB,220.0,240.0,,-72.62641058158597,-14.061425793460204,POINT (-72.62641058158597 -14.061425793460204),112506
829,829,1136.0,SB,220.0,240.0,,-72.62508150531274,-14.069484000951917,POINT (-72.62508150531274 -14.069484000951917),118021
830,830,1137.0,SB,220.0,240.0,,-72.62823562022518,-14.078285295819606,POINT (-72.62823562022518 -14.078285295819606),184201
831,831,1138.0,SB,220.0,240.0,,-73.25228534671422,-14.296044807334004,POINT (-73.25228534671422 -14.296044807334004),120227
832,832,1139.0,SB,220.0,240.0,,-73.24864923331197,-14.286323888756876,POINT (-73.24864923331197 -14.286323888756876),134566
833,833,1140.0,SB,220.0,240.0,,-73.2504260117796,-14.30421174250774,POINT (-73.2504260117796 -14.30421174250774),201849
834,834,1141.0,SB,220.0,240.0,,-73.25394262787793,-14.28774588312481,POINT (-73.25394262787793 -14.28774588312481),180892
835,835,1142.0,SB,220.0,240.0,,-73.25552065098765,-14.304113669927393,POINT (-73.25552065098765 -14.304113669927393),151111
836,836,1143.0,SB,220.0,240.0,,-72.91904018028539,-13.729514517073012,POINT (-72.91904018028539 -13.729514517073012),152214
837,837,1144.0,SB,220.0,240.0,,-72.92943512316566,-13.74618256399744,POINT (-72.92943512316566 -13.74618256399744),175377
838,838,1145.0,SB,220.0,240.0,,-72.92877359376514,-13.745768924184814,POINT (-72.92877359376514 -13.745768924184814),217291
839,839,1146.0,SB,220.0,240.0,,-72.92243783473909,-13.740453246735903,POINT (-72.92243783473909 -13.740453246735903),212879
840,840,1147.0,SB,220.0,240.0,,-72.9234766279012,-13.742932284292106,POINT (-72.9234766279012 -13.742932284292106),142287
841,841,1148.0,SB,220.0,240.0,,-73.50709549365594,-13.768501904057294,POINT (-73.50709549365594 -13.768501904057294),170965
842,842,1149.0,SB,220.0,240.0,,-73.50813522791151,-13.778804445357697,POINT (-73.50813522791151 -13.778804445357697),206261
843,843,1150.0,SB,220.0,240.0,,-73.50741099312664,-13.777100000468174,POINT (-73.50741099312664 -13.777100000468174),122433
844,844,1151.0,SB,220.0,240.0,,-73.5071914132154,-13.78381355460328,POINT (-73.5071914132154 -13.78381355460328),206261
845,845,1152.0,SB,220.0,240.0,,-73.49947558222829,-13.774692760220422,POINT (-73.49947558222829 -13.774692760220422),190819
846,846,1153.0,SB,220.0,240.0,,-73.32857411164743,-13.32247989546676,POINT (-73.32857411164743 -13.32247989546676),188613
847,847,1154.0,SB,220.0,240.0,,-73.31488111921843,-13.319334652270806,POINT (-73.31488111921843 -13.319334652270806),220600
848,848,1155.0,SB,220.0,240.0,,-73.3275430875404,-13.312347818509323,POINT (-73.3275430875404 -13.312347818509323),166553
849,849,1156.0,SB,220.0,240.0,,-73.316855323428,-13.330111322929724,POINT (-73.316855323428 -13.330111322929724),174274
850,850,1157.0,SB,220.0,240.0,,-73.31406630962196,-13.319507903857332,POINT (-73.31406630962196 -13.319507903857332),188613
851,851,1158.0,SB,220.0,240.0,,-75.32470914195557,-11.074609477836074,POINT (-75.32470914195557 -11.074609477836074),185304
852,852,1159.0,SB,220.0,240.0,,-75.33337070970569,-11.09103919662971,POINT (-75.33337070970569 -11.09103919662971),217291
853,853,1160.0,SB,220.0,240.0,,-75.328258267352,-11.081129052905334,POINT (-75.328258267352 -11.081129052905334),133463
854,854,1161.0,SB,220.0,240.0,,-75.33199083039315,-11.076666677823658,POINT (-75.33199083039315 -11.076666677823658),141184
855,855,1162.0,SB,220.0,240.0,,-75.32565778382123,-11.08723802857146,POINT (-75.32565778382123 -11.08723802857146),126845
856,856,1163.0,SB,220.0,240.0,,-74.86244382007109,-10.93685128495399,POINT (-74.86244382007109 -10.93685128495399),125742
857,857,1164.0,SB,220.0,240.0,,-74.85557802630154,-10.948373249087105,POINT (-74.85557802630154 -10.948373249087105),114712
858,858,1165.0,SB,220.0,240.0,,-74.84596329013715,-10.94858785622678,POINT (-74.84596329013715 -10.94858785622678),218394
859,859,1166.0,SB,220.0,240.0,,-74.86340677124913,-10.951163601109238,POINT (-74.86340677124913 -10.951163601109238),169862
860,860,1167.0,SB,220.0,240.0,,-74.84724669575017,-10.946162065773414,POINT (-74.84724669575017 -10.946162065773414),206261
861,861,1168.0,SB,220.0,240.0,,-74.6122682586137,-11.228419334692656,POINT (-74.6122682586137 -11.228419334692656),169862
862,862,1169.0,SB,220.0,240.0,,-74.61476848488026,-11.215694892888944,POINT (-74.61476848488026 -11.215694892888944),134566
863,863,1170.0,SB,220.0,240.0,,-74.61086664365097,-11.220000867799245,POINT (-74.61086664365097 -11.220000867799245),118021
864,864,1171.0,SB,220.0,240.0,,-74.60643662408057,-11.226822190006732,POINT (-74.60643662408057 -11.226822190006732),212879
865,865,1172.0,SB,220.0,240.0,,-74.6040963389199,-11.210999757551116,POINT (-74.6040963389199 -11.210999757551116),148905
866,866,1173.0,SB,220.0,240.0,,-74.49852206185872,-11.480224388062252,POINT (-74.49852206185872 -11.480224388062252),215085
867,867,1174.0,SB,220.0,240.0,,-74.50199267404197,-11.47877558784874,POINT (-74.50199267404197 -11.47877558784874),147802
868,868,1175.0,SB,220.0,240.0,,-74.4981344951141,-11.489750522142408,POINT (-74.4981344951141 -11.489750522142408),217291
869,869,1176.0,SB,220.0,240.0,,-74.50313623784227,-11.47988066137235,POINT (-74.50313623784227 -11.47988066137235),120227
870,870,1177.0,SB,220.0,240.0,,-74.50620411633379,-11.490840728633811,POINT (-74.50620411633379 -11.490840728633811),141184
871,871,1178.0,SB,220.0,240.0,,-74.86967576596503,-11.988830691989918,POINT (-74.86967576596503 -11.988830691989918),219497
872,872,1179.0,SB,220.0,240.0,,-74.87750109791949,-11.988504197543962,POINT (-74.87750109791949 -11.988504197543962),201849
873,873,1180.0,SB,220.0,240.0,,-74.86854699715238,-11.994085758338228,POINT (-74.86854699715238 -11.994085758338228),170965
874,874,1181.0,SB,220.0,240.0,,-74.87402391103898,-11.975257190739208,POINT (-74.87402391103898 -11.975257190739208),137875
875,875,1182.0,SB,220.0,240.0,,-74.87722516273898,-11.988234660299014,POINT (-74.87722516273898 -11.988234660299014),131257
876,876,1183.0,SB,220.0,240.0,,-72.710469202354,-16.577227713584335,POINT (-72.710469202354 -16.577227713584335),144493
877,877,1184.0,SB,220.0,240.0,,-72.71535950336903,-16.566479841570178,POINT (-72.71535950336903 -16.566479841570178),136772
878,878,1185.0,SB,220.0,240.0,,-72.71531958286813,-16.57181725724976,POINT (-72.71531958286813 -16.57181725724976),150008
879,879,1186.0,SB,220.0,240.0,,-72.70831437188116,-16.567686162984344,POINT (-72.70831437188116 -16.567686162984344),186407
880,880,1187.0,SB,220.0,240.0,,-72.72210848867736,-16.583172203239712,POINT (-72.72210848867736 -16.583172203239712),205158
881,881,1188.0,SB,220.0,240.0,,-72.65667098585942,-15.784083487650692,POINT (-72.65667098585942 -15.784083487650692),206261
882,882,1189.0,SB,220.0,240.0,,-72.65186810264542,-15.773837837391127,POINT (-72.65186810264542 -15.773837837391127),112506
883,883,1190.0,SB,220.0,240.0,,-72.65110577447534,-15.775313793195712,POINT (-72.65110577447534 -15.775313793195712),213982
884,884,1191.0,SB,220.0,240.0,,-72.6607345045355,-15.778961318936457,POINT (-72.6607345045355 -15.778961318936457),134566
885,885,1192.0,SB,220.0,240.0,,-72.65845557329467,-15.790202937905836,POINT (-72.65845557329467 -15.790202937905836),220600
886,886,1193.0,SB,220.0,240.0,,-77.17627849421899,-9.347946504098848,POINT (-77.17627849421899 -9.347946504098848),188613
887,887,1194.0,SB,220.0,240.0,,-77.17937605230227,-9.359546548586586,POINT (-77.17937605230227 -9.359546548586586),157729
888,888,1195.0,SB,220.0,240.0,,-77.18588990289945,-9.342438046469642,POINT (-77.18588990289945 -9.342438046469642),146699
889,889,1196.0,SB,220.0,240.0,,-77.17243775170266,-9.340711861406918,POINT (-77.17243775170266 -9.340711861406918),197437
890,890,1197.0,SB,220.0,240.0,,-77.18225245830261,-9.342181237967443,POINT (-77.18225245830261 -9.342181237967443),199643
891,891,1198.0,SB,220.0,240.0,,-78.10397240140259,-7.847495017434905,POINT (-78.10397240140259 -7.847495017434905),167656
892,892,1199.0,SB,220.0,240.0,,-78.10161238748232,-7.845782352855013,POINT (-78.10161238748232 -7.845782352855013),175377
